A_OIII mu_OIII sigma_OIII A_HeII sigma_HeII m b HeII_flux OIII_flux
2.6887493513663956 1670.270917778354 9.909942891280146 1.5558782280077708 11.591225053041136 0.005696596968815644 5.084442930272067 45.20587458871946 66.78999401666783
3.0573210460922464 1669.3323890711636 6.636132597133017 1.259015041754701 7.118437961042982 -0.0003770597695244768 5.58046536417137 22.464955225434142 50.8564492925095
2.6514227913933714 1666.6106066309699 8.362304689354882 7.723594144230487 1.7905810325892446 -0.0006244437779920706 5.201780715311108 34.66597013522963 55.5769752446915
2.6324075496744634 1663.2645760254181 11.614924093922838 1.419155283813489 2.060444342923488 0.0053403806622212575 5.1710531466839695 7.329607865381269 76.64069559880247
3.5252554692248568 1667.0178801037014 11.114286119714327 15.007185446150789 1.9321703153399088 0.0032831841982407374 5.151581964214627 72.68329194558223 98.21144525124676
2.6864405379462424 1668.7825399792196 5.5450395438636795 0.7566803574497992 10.194568207124856 0.0011368160552516246 5.468101803087615 19.33620449367114 37.33978509412669
2.5739282628961364 1666.2325845465255 8.349967395204672 1.8333412499467077 5.584731708109293 -0.0010558995177754496 5.404262202269166 25.66466256737558 53.8729989991338
2.8573484234209996 1665.4986597176176 10.431101329415748 0.8017997898819731 5.012521440531519 -0.0034477849478375296 5.2096644752123655 10.074235886336563 74.71078499917188
3.2330679126249064 1665.1661031572996 10.770811197633014 0.5815901395350676 3.6209705017813203 -0.00023454764772402274 5.420949320294184 5.278760469470156 87.28772503372716
2.73287493749352 1658.0844390533869 17.868003727585428 0.35345344585755134 3.0412939582598035 0.00397420791301315 4.975657874198062 2.6945146759852405 122.40121433362029
3.945151566649288 1669.0929044690868 6.5185791478564585 1.892775632941322 7.228399675910098 0.0011482213071380386 5.477364060701788 34.29503325131755 64.4624147423431
2.636727703487961 1668.0994429309046 6.253546387564016 1.4339565508879053 46.81598151200358 0.005377967971923926 4.5606290024347125 168.27517832362474 41.33154046381163
2.3391945719247147 1661.0703569428158 16.140629269312534 4.276066713218086 0.7310177669941846 -0.0006567870759571614 5.247916050336597 7.835421046547016 94.6404385522469
1.834994032720299 1668.0230187991901 7.79387127749542 3.6679503546118903 2.980134950360574 -0.0016740528195687302 5.391874600507277 27.399921204057716 35.849063858569316
4.271174421028235 1666.796898330262 8.225671889812292 2.02717438325754 2.369935210033187 -0.0030654706874639927 5.2618729151373795 12.042523903270146 88.06607145320531
3.738508841102936 1663.0868609587524 9.221763139696964 1.7081742323488627 5.629525477421296 0.005493203545951585 5.216282353234268 24.104264785387617 86.41762160085769
4.399828109942293 1670.6371266485392 5.210081028673057 1.2944364460872946 7.989620687799091 -0.0003215745895887674 5.570973852785597 25.92369051055096 57.46059540735118
2.8463901576565345 1665.0495553343917 9.660615168389054 0.411862413103689 19.04046750453688 -0.0017103166383119995 5.130144224576182 19.657111512848243 68.92696333048603
2.8735025239054077 1669.0266897257336 4.578438509311463 10.496984619563342 2.9937964363141907 0.0009045731876833141 5.69355328643701 78.77288693109085 32.97758913598708
2.741200805150148 1666.5202887634132 13.994258374561277 1.2629997837312632 39.77456250045367 0.006699411755550159 4.557436203177475 125.92113271506277 96.15694853206841
3.507041253997566 1664.9449279093933 8.383336144919474 1.1837843860305983 11.194207057138915 0.0003893289425168662 5.210697522114688 33.21665358432385 73.69664021767076
4.024555252813118 1664.1463162436787 6.956977671312376 10.010781834078031 0.6736327299004992 -0.0007833270693824868 5.605125019652938 16.903674106797162 70.18243592183379
2.4303482872774524 1665.1117128532405 12.596314191017296 6.584759807029216 1.5119676468003647 0.002407067200347838 5.279263250051944 24.955850205101076 76.7364907759163
2.017945891880485 1666.551743326891 10.168245085087461 5.529748262931146 2.398815711754568 0.0005111570299202428 5.681494935543927 33.25004058687164 51.43342635039614
