Amp_5007 mu_5007 sigma_oiii Amp_hb sigma_hb slope y-int Hbeta_Flux OIII4960_Flux OIII5007_Flux
5.869115483730037 4988.668133664576 36.61640433032227 -4.8992132805451645 9.607282525488952 -0.0010953834845600229 -0.033940920583802714 -117.9822958134771 179.56307313208862 538.6892193962659
6.36936928821435 4988.2302008550005 38.100157789387666 -1.9133127078289023 18.702953912334866 0.0004163693112916233 -0.6453024564339432 -89.69868863836793 202.764482333683 608.293447001049
5.772482235662714 4988.76282140595 37.574431843335255 -0.3844221704404366 42.13590745189505 0.0003310627356225525 -0.43782658364871485 -40.60230713033416 181.22733620556207 543.6820086166862
6.622745885557647 4992.068563058378 31.07815051313991 -0.470272355857162 38.72539292055281 -0.0009868883021263907 -0.7307489757107655 -45.64941510315092 171.97366098050662 515.9209829415199
6.672862200842911 4985.749329979981 43.841070970146234 -3.597873428358309 3.6866201377352095 -0.001959954337508396 -0.9719817012527787 -33.24789897090217 244.43421157465733 733.302634723972
5.346468938467578 4992.508955738304 39.8945796340678 -0.970802923860403 47.94672867000071 -0.001761755604176576 -0.32689980063712176 -116.67558609115258 178.21720192382895 534.6516057714869
5.891966276507439 4987.032665191043 40.54067769306152 10.530557938754681 0.9333830989827749 -0.0022447906455879234 -0.6873411434114951 24.637761615545244 199.5813409013458 598.7440227040374
5.998842375874171 4990.896541924891 35.688641419655085 -0.5536295229147461 50.45520980682746 -0.000611647942689501 -0.6540193970010169 -70.01888520266499 178.88179569082695 536.6453870724808
6.896332112588793 4987.112401315271 29.343848373539636 -0.6428674005565422 31.34314305930505 0.0005088754842010553 -0.29655659892685515 -50.50726857913379 169.08454663479105 507.25363990437313
5.828059244758314 4991.7505646158925 26.074025387639864 -3.596919640134371 11.00354879228421 -0.0015781021447737215 0.006515406035482618 -99.20954159663889 126.96988359284111 380.90965077852337
5.461225572440645 4987.275975188933 38.33641883968202 -2.1557546384912953 1.6681163029896027 0.00046459767545285703 -0.5368571686889352 -9.013959247674347 174.9324327589411 524.7972982768233
5.064024532298874 4991.3288093664405 37.95944526401471 3.313802035499056 2.744247048265616 -0.00043521869825818415 -0.43489533364347754 22.79500544616182 160.61434739882608 481.8430421964782
5.258730283324495 4985.812160874923 36.533821962463094 -1.9263136012900528 34.01311710354875 -0.0026383918159200966 -0.06358117640141464 -164.23410933759226 160.52574132300487 481.57722396901465
5.5892337463087385 4979.508651938502 35.545032712590434 -0.9429204516958736 66.44571430099505 0.00031119115347250515 -0.1633346622162763 -157.04783879739466 165.9968589532541 497.99057685976226
5.5666707051095194 4990.031010028596 31.62374221285789 -0.6831094758043729 21.548457342938804 -0.0004863635599967395 0.09101450300289066 -36.89745640676634 147.08807765801225 441.2642329740368
5.191587010968878 4984.16478505503 45.1697354291612 -0.683039317784333 30.48191833007816 -0.000534873682261353 -0.651803875132311 -52.18887474143884 195.93695902321804 587.8108770696541
6.992822526910923 4995.622345973466 32.946738232382565 -0.27541318470813625 32.86034597432241 -0.0014131887545834408 -0.411242953652001 -22.685418367520857 192.501275345574 577.503826036722
8.598440389246099 4987.015996923933 26.793858898324384 -2.6954247349890235 11.966698622589998 0.00037710870371564643 -0.4286210093739228 -80.85213588048744 192.49685134341553 577.4905540302466
6.660787144972592 4993.708899428383 32.45232708725967 -0.9370659404817261 22.327045636435727 -0.0008718564650861042 -0.49310582460871616 -52.44346123562673 180.60928753048157 541.8278625914446
6.907478491208436 4990.521424546512 32.46536203965109 -0.9356346467721043 50.955698029895515 -0.0011166499005234132 -0.6958875996440967 -119.50580038609536 187.37363023420414 562.1208907026124
7.502901295028348 4984.439264849477 29.690571032639102 -1.4308469863201154 13.00720456292862 -0.0012976533234520453 -0.6758155554744945 -46.65165955984452 186.13003667829094 558.3901100348728
7.708457178913825 4992.512004046265 28.793382246574918 -3.3455974534750337 29.455085385019533 -0.00321767995245299 -0.19962531569230496 -247.0153290266727 185.45084923102343 556.3525476930703
6.570547374156341 4979.931881296167 33.14999443707278 -1.0658738255725089 18.68463718922338 -0.0015058071660011148 -0.4317136171063001 -49.92066947697824 181.9925835575617 545.977750672685
6.093135698830879 4982.835369761629 33.874896715306605 -1.5590638881753913 4.396391483926447 -0.001627521603937234 -0.6416292059661339 -17.1810698880412 172.45965361417757 517.3789608425327
6.902208583391168 4987.415274597883 30.854810022616753 0.35714480884289124 1.7640294006000976 -0.0005583461062195344 -0.6552167313870771 1.5792107631124357 177.94247859841897 533.827435795257
7.2475465136641555 4990.545590798727 27.606536213671262 -2.5437105363938777 25.61763328929606 -0.0026967193872752117 0.11167711985541895 -163.34153314079998 167.1751070425591 501.5253211276773
5.827414789551813 4985.528622668064 37.64177176264402 -1.3742755444151984 22.085802602114853 -0.0009125588838077338 -0.5251151068078614 -76.08112723556536 183.27982789376784 549.8394836813035
