A mu sigma m b NeIII_flux
7.618828931048442 3869.6094915994568 3.5867367593443378 0.016508160471400458 0.6945572693319548 68.49796357169826
7.098075015695572 3870.381338896083 4.319937659531504 0.01064178644494464 1.595240152801155 76.8613483124133
7.497250821728233 3869.6229725254616 3.8132426547921456 -0.021649852155364885 0.5882338620164564 71.66158622826906
8.159661660185485 3869.6599886478243 3.3668096083883374 0.0010626222383511418 1.1943699708827809 68.86216033824968
7.859758909336916 3869.863052786592 3.3673129628145664 0.01410742049857636 0.7257979365277322 66.3410958431781
7.174947124652776 3870.1568225524306 3.3181062808283732 -0.03048102885143135 1.5799388189469168 59.675893703134186
8.176247396757542 3869.7500709785722 3.6687502941232584 0.011898386291302701 1.029233707953939 75.19035087355216
8.54294654417492 3869.5564290337106 3.2532749813503026 -0.022865780860314766 0.9702266261697302 69.66560233027005
8.911644208840505 3869.666882744168 3.4705295340234015 0.008623093745367934 0.9734770314056481 77.5253111612246
10.093503416554695 3869.022531351264 2.9912195378312934 0.02461463815732203 0.9883532174581089 75.6798316648337
8.520203395794855 3870.5215167360698 3.8269852406814966 0.012995587152353676 0.6626453161018255 81.73285772192668
