A mu sigma m b NIII_flux
1.418425527291344 1738.2276536019062 18.966275570671012 -0.003072261926837577 4.159251766229319 67.43393906509928
2.1283091218445036 1740.9511582824987 14.110079266097213 -0.0030939448463886167 3.9580832006668136 75.27557716310643
1.0024735551659272 1738.4900478726954 10.350478737628135 -0.005707992500798896 4.591240085326625 26.008978560353544
0.7497686708183648 1741.1924449487858 15.094304098770223 -0.0037891427425166078 4.354172134405861 28.368104553057805
1.1495614029287269 1737.5444467025657 20.090561570349813 -0.005107594205920808 4.473488061276029 57.8914175784973
1.4342115053830287 1741.2193542851667 9.851837758577005 -0.005548814943699786 4.50475578450347 35.417702651873014
1.218760671205409 1742.4389807716504 33.95822996951314 -0.0034144450397292406 4.126723238315467 103.7417119813577
1.2684255452493574 1741.761786026315 21.578987637218354 -0.00552295732881998 4.402917112057423 68.60977265213812
1.1823781890989633 1738.5962537543903 14.373043000911013 -0.006127482146543814 4.5873002837377825 42.59857475662452
1.3680495574109424 1740.047882496182 19.46208140485289 -0.003791709603050047 4.337241446622127 66.73920805138384
0.5668076561903634 1746.9915947405088 26.805158192591623 -0.006477772876493847 4.665949575215516 38.08412804395303
1.6069096697731764 1738.012259898943 8.009493297449986 -0.005922400715968076 4.613858892571792 32.26163999640486
1.0976619823327733 1737.8233107597898 10.046989294010295 -0.00457564022630874 4.384633173369338 27.643593388603605
1.1847987995030225 1740.0753567726188 12.507588630003218 -0.0048702226822371 4.3682883181280925 37.14566422639882
2.070294819430199 1739.222316108924 13.518196784077926 -0.0039877965297225645 4.198363638971871 70.15213514584902
1.4330634048074855 1737.2948016211385 17.52069435537467 -0.003712841963773302 4.357705192909126 62.93708925070441
1.353589599364526 1737.1914846010347 18.605689357410764 -0.0036238630550055554 4.175739984441936 63.12809857570568
1.9452808163109774 1737.2367836114395 9.846896853498908 -0.005567692911057222 4.503192087075075 48.01441333826486
1.3606953096425516 1739.0367634680977 13.934327722273594 -0.005885336121450251 4.463316467718398 47.52661050526187
1.1735240043407407 1748.0730980847222 14.433360161252823 -0.0053650604314961405 4.494297685008915 42.45700554847659
1.5624324832372196 1739.4615186904462 13.177667672653008 -0.003988086542323588 4.374477137366083 51.60951104089626
1.6296188062579937 1740.1015388712597 13.363897966105343 -0.0034755590890464295 4.33478597501527 54.58949958516357
