A mu sigma m b OII_flux
1.9537279157401588 3729.006704259237 7.714065631317024 -0.0004422600573454962 0.8592454723131778 37.777859375021706
1.0519112002863351 3735.9808666011736 31.720013967513175 -0.0011670609335716342 0.5745761643286985 83.63775815411485
1.564833775262465 3725.951589060954 14.951966573047322 3.15161152838867e-05 0.7786402770490627 58.648439760650135
1.7372794757524188 3733.294444440783 7.141435915993583 0.00027078721943361004 0.9989964365023404 31.098909926951603
1.1689171971958707 3725.6860166230754 34.129198049488956 -0.0011474749283315491 0.7444029771032071 99.99994607342235
1.4265865037793384 3719.283101822068 23.839605851544704 -0.0011210271713642487 0.5413904444946629 85.24857262311492
0.801890006097061 3727.4592252605253 33.67412289496748 -0.0010836128270511436 0.7975553158061462 67.68633945338445
0.8941170427449752 3725.132964474073 22.662011397183818 0.00033022153628014606 0.8422942989912445 50.79053188524901
0.7856791974795057 3723.8638382387776 19.99528321790462 -0.0011096272780253221 0.6411886463054716 39.378824566327694
1.399245427009533 3718.112901933273 12.216511482053521 -0.0016418725767269515 0.7751487805749252 42.84804761248227
0.9493821021774161 3721.6623778507146 20.833288563628063 -0.00034740439121497464 0.7127481056446068 49.57797722493517
0.8023435547909372 3727.1026884692305 72.00108897511072 -0.0008081525721781343 0.6883892419803959 144.80693703103782
2.217326684815577 3726.112868747971 10.615503236626118 -0.0007930304160685801 0.5793464433919209 59.0011130824044
1.7275699376594464 3726.469093916814 18.337393862555317 1.5492461937042633e-05 0.6120941434462637 79.4078039061052
1.1802596938156218 3718.259761055754 11.643500619586721 -0.00032343579961219087 0.9219245553363858 34.44697429008348
1.6166838463881803 3723.637905471909 14.448534057194543 -0.001297337443303625 0.6452009568529455 58.551606991245364
0.1236371627665176 3720.6797451145203 28.808470813417124 -0.0012284885827602747 0.817318305650663 8.928102560172093
1.3998290858459979 3730.6817807178804 16.14106437520068 -0.0015983037228040982 0.787758171189934 56.636592557155865
1.0321939030681309 3719.7551996621423 14.155985176233292 -0.0003035433987232201 0.7596632802236397 36.626154480612854
1.3033592382284027 3718.642196747577 16.466471992120745 -0.0006121466578798811 0.5463719675143259 53.796575209737405
2.018523211168219 3721.4436728686883 22.156847775952357 -0.00030563179065399475 0.7064187795301583 112.10672249899774
1.283231248114216 3724.6999056263867 16.70988613871011 -0.0009985304445499679 0.9438353877399821 53.74874787412081
1.2969225972022376 3723.254816720131 14.003716793054103 -0.0007908035437406893 0.722782854180807 45.52472286331046
0.7115064997346154 3729.714179994587 70.69243703521008 -0.0005764782326586693 0.5552683941963301 126.07871089025686
1.0257176457965447 3723.2640754717568 34.94009220087666 -0.0016959722426875671 0.8687896837501085 89.83422133180525
1.8275346490586857 3722.2354635106003 9.416942649084241 -0.0003729491111332921 0.8468024313741351 43.13854365619687
1.0806626580423133 3723.076376262136 33.59403045089772 -0.002723636749726618 0.7287437641414807 91.00016725449882
0.7854718329247636 3723.5944612316457 31.55371269245485 -0.002563308052226776 0.8604257232351562 62.12566018117864
1.7975978137799646 3718.5347763116856 12.252441177550729 -0.001031751275467769 0.6912606463416 55.20839117897043
1.3363269852828168 3719.8142673314424 23.348394000277402 -0.0001183205989282914 0.7310171120333607 78.20953180041545
0.5573088036862373 3721.659566632024 14.795827508657291 -0.0002161861534934367 0.842351131168873 20.66926804574435
1.675028191623535 3719.638185370738 26.97383748003331 -0.00019186826374376184 0.5795155359677356 113.25432383317039
1.586886116685198 3725.8789340805165 20.607264996356122 -0.0005448899464198524 0.8168741668091807 81.97021055944447
1.4734599168843383 3729.969871455764 18.80570508476385 -0.0014596906489101865 0.628320262264661 69.4572974899153
1.5400393532452004 3726.343758138192 10.37926781667797 -0.00023379106806417985 0.7400651906904941 40.06715176809838
1.4038105531149463 3724.739273711771 22.129122083174032 -0.001189206176849268 0.7000792139393472 77.86864576065913
1.0955904830619059 3720.613426120621 46.63583591100645 -0.00166796141856426 0.7105979012521905 128.07310857681617
0.7235924930784157 3719.4435994868036 28.73542075029883 -0.0024372166326597387 0.68858005584967 52.11965680710361
1.0785176587712468 3730.336884901061 33.16037323970136 -0.0017133222039870909 0.6569505691195348 89.64717420895099
0.7502208257930482 3722.084849311185 41.038136735910626 -0.0010206241026160206 0.8407690528789177 77.17323117530444
0.7451047941085338 3726.3571839790898 22.560725786266048 -0.0014324814614447203 0.5702499394671596 42.13668434691808
1.515106328467786 3722.0396765299547 8.79092338802067 -0.0015131736621636714 0.8070010989985082 33.38624235281168
0.5536973042503924 3721.1434165028877 30.456395982158668 -0.0006866714240900509 0.7580358047982606 42.270837614741765
0.8261105915202622 3727.2752424742102 63.4264802363428 -0.000458634848630555 0.6862577762093117 131.340521374092
1.8938802659292842 3723.400633463964 12.885003519967235 -0.0005180377636275087 0.7303025283947419 61.16838222396563
1.2235461204557627 3724.033086606687 35.75101638314125 -0.0003830405233346272 0.6443315306356531 109.6474842273594
1.3870675184617984 3718.979426233437 20.31653714888013 -9.638808407676561e-05 0.8986829978785937 70.63780940560568
1.744682235422921 3721.473172331861 12.358749766806426 -0.0013677051916767147 0.6510557564912414 54.04814738735549
0.4185762006630458 3719.3637342548914 28.117257295718833 -0.0009326975232767723 0.8187423566200829 29.50104641720253
1.0617262396652856 3727.596670789044 24.047123298012565 -0.0011396013702616563 0.8356215179979675 63.9978840254172
1.0210457332075986 3718.5393079901196 16.503500336802695 -0.0003771873825341389 0.6833218670706651 42.23876342443959
1.2705256555892834 3720.62362237297 16.022040686426603 -0.0006013158569014199 0.6220404481252685 51.02596226831822
