A mu sigma m b CIV_flux
10.67931644324751 1551.7650645100643 10.493071281264058 -0.0050205589638834145 5.435730369492465 280.88982837670926
11.656015961528027 1552.151116792955 8.319537121219886 -0.003660591020783029 5.492303114046291 243.07440509911837
10.154183270638633 1552.0105407559017 10.112406464126897 -0.0037016909626189087 5.514933309920397 257.38868399862525
11.780611566151762 1551.4036526948635 8.976823493927201 -0.003767002882151773 5.485593803291183 265.0821331182271
9.892028580453449 1552.3698509073683 11.019793619970823 -0.0032950657423814218 5.237143410317763 273.2428193115088
9.837999474049294 1552.706904320158 11.235042542285132 -0.004635115283255674 5.556905636622773 277.0584820207631
10.042060957303319 1552.2362366659934 8.886142874840274 -0.003346763823721694 5.389364787329553 223.67944639675778
10.981305394777252 1552.3298915617609 8.568310883041153 -0.004195688624277574 5.45340661926549 235.85175887947963
9.928071484717208 1552.1537231728105 9.954282534792696 -0.0033243843699201194 5.397835827226644 247.72212282200354
9.57064029675368 1552.8393906695846 11.052416490405923 -0.004454434183599398 5.3670025772671375 265.1478868901656
9.397075859822834 1551.7728046498657 11.205228864651938 -0.005365048468013781 5.534214803328405 263.93889753138484
8.586402829859928 1552.199166546746 12.226993671601992 -0.0034242171889690438 5.386298763438277 263.1606079879062
12.0359390226346 1551.6720211290542 7.800811590894093 -0.00410466372386915 5.166012649621121 235.34756090677155
10.491202917173677 1551.942464732788 9.595784083882382 -0.003157674362625917 5.321726836771881 252.34557207648137
9.442707515765042 1551.5086838302018 10.42962532273297 -0.0036488832530476387 5.594583510595201 246.86253189931466
11.368889982080656 1551.5844874051093 8.342445269669666 -0.0031775358903577394 5.407661168305288 237.73951047998023
9.400674802038813 1552.8428253739664 11.081531675002365 -0.0024558094659474085 5.431499214303177 261.1251820197285
9.88253054335238 1552.3459857642354 10.987779666283721 -0.0038283331501968334 5.329356367059584 272.1874152982987
10.906517166829056 1551.5731746984527 9.344802267365024 -0.0032200923619098813 5.447442997688682 255.47366462908928
9.848035014525832 1552.4483571608298 11.23220346280014 -0.005239654368427978 5.330109972389515 277.27101995965035
10.601862546101229 1552.648109888303 9.986490743725177 -0.0031171097014730848 5.309490340178486 265.3902766995522
10.961340718269772 1552.0957966653082 8.387121437178514 -0.004133758879772557 5.4557192997382655 230.44460373041971
10.070702345596901 1551.3820438460916 9.88771034750464 -0.004265617000128332 5.295045693747884 249.6004877923692
9.520824800673857 1553.4029029060057 10.690601363306275 -0.0049180225360261195 5.624996654039609 255.13300443228377
9.808531088024118 1550.7290637236254 11.460017197559269 -0.004193360355404302 5.498182267380235 281.75989478589105
9.675561117383923 1551.422101864224 10.2362994286815 -0.004215523342093418 5.602554503336528 248.261329028324
9.376718843721507 1553.0221326618123 11.230814537434615 -0.0037977770087885207 5.493905704438752 263.96848736498674
