A mu sigma m b MgII_flux
1.1559001818342471 2795.45926210328 4.4195773235951705 -0.0006142306517516816 1.3069993175542742 12.805336718970201
1.2167729432865044 2796.3692655399086 5.366466021084667 -0.0008817391027310074 1.2794020689042909 16.367707751987766
1.6976530292100966 2795.6608438598178 5.890094176540578 -0.0006580289682817217 1.110488711167857 25.064618899443563
0.525688615190467 2801.899379583482 44.94973163707331 -0.0009692999523578253 1.1458251540978424 59.23052867121309
1.262935072648264 2796.6985781281924 6.512418958198631 -0.000961611349702391 1.20437247383317 20.61642175858727
0.36294581929002834 2806.3467420072097 52.000812443261026 -0.0008543004275300498 1.1940015947681981 47.30879228186889
2.450655598736123 2795.7935718212984 3.7940767552083656 -0.001071809208451649 1.1632173940552122 23.306568140208018
1.2339201593009717 2793.101460942598 6.9427578487395945 -0.0007671311233067522 1.2237383551323864 21.4738053386684
1.8326678332730968 2795.2339316989737 4.474208704877356 -0.0008221353624059854 1.17846211129682 20.553696049785163
1.3264369656154655 2795.753349342066 6.001819876214356 -0.000998989964346572 1.1404072626428703 19.955357293204486
0.8427795804301528 2795.233792711591 6.512669213705962 -0.0009949966937702964 1.2190631379600343 13.758242475288593
0.6747079052284666 2798.371773330387 71.9593808655725 -0.0010641483618816457 1.105862348382659 121.70072090752869
0.8339039347479602 2793.0579961285107 5.380204781889507 -0.0011100665013026533 1.2418388686312518 11.246173087627787
0.759587340251848 2793.6239902780007 4.8182405854990975 -0.0002669459640562054 1.1548183101814788 9.17394503122117
1.298268542094069 2797.864258450519 4.036942681597715 -0.0009359865475732132 1.2751906559906203 13.137328248290537
0.5679953349787917 2802.079534050792 47.33786878018993 -0.0006047646829753629 1.0891848957862236 67.39744057193067
0.6034537785605469 2795.373761896597 6.381812100853893 -4.711226168523135e-05 1.2059514938751932 9.65334790398384
0.3102258382002907 2792.3215633165887 30.5551488918584 -0.0007006531213647199 1.2716722975340125 23.760321083975573
0.4145697853318455 2804.5114839153703 72.3418940260614 -0.0008142328179325779 1.2045304762035631 75.17569570892663
1.311345909179837 2798.709379062893 4.202667109819553 -0.0005383511660258486 1.244765763608952 13.814405223133948
0.5566924141387035 2801.3140704566385 54.35146632305651 -0.0004521881040992649 1.0976772199277847 75.84317452869332
0.6534075769475722 2805.4274653792972 54.93673161863644 -0.0009507358163328562 1.073154774223028 89.97812078537315
1.4760070103305867 2798.650844264638 10.793942400482596 -0.0008894827002960209 1.1475916472749161 39.93543786882022
0.4812195828232555 2804.430900377296 74.52125617807206 -0.0011979456454124654 1.096739045933532 89.89041666225961
0.2974635575232988 2789.1611093799343 41.13098238763634 -0.00046425930703348865 1.1995919079559043 30.668517593931394
1.6856711873984311 2792.965867311367 3.8550285042921044 -0.0007375030955892887 1.2341724780701997 16.288848777186494
0.7973314422430152 2804.504133791083 64.60271011972702 -0.0010830990885642108 1.0175280135257294 129.11585099663554
0.863055428597828 2795.0357956840658 10.964628182903297 -0.0008269575692876497 1.182699405012 23.720428595057093
1.3324415974415815 2790.398575374828 1.4006957922390484 -0.0004921188586746092 1.2260597087212581 4.678233996814535
0.7089186143931898 2800.9494309493607 69.73826667336684 -0.000766448659372999 1.048315806136186 123.92458209874022
0.8341597266309698 2798.3970402044965 42.80835362916423 -0.0006222156935475202 1.110420052232383 89.50920049109259
0.24396698656089755 2796.5837360915 69.09480832200151 -0.001105309792620887 1.0681274507727576 42.25386227892279
1.25238417793258 2795.54221339106 6.383214563986706 -0.0008953691113649223 1.200221292398284 20.038580308513854
1.4197609897816963 2795.7657936179025 5.143290129494359 -0.0008049380002234673 1.2822312139892202 18.304007982401643
1.8721063801439572 2795.340963426827 4.691415672610365 -0.0005406057313109329 1.0897082000721408 22.015288035561337
0.5142769376774221 2797.192791332563 35.019817989964 -0.0007578186561196873 1.2000058027138816 45.144086346969964
0.4213709740740952 2798.2040634729924 7.552777174625408 -0.0005329343337405482 1.2127656310846615 7.97739731129554
0.6113532529847445 2804.894789917526 27.101590907198542 -0.0007854390797803235 1.1873373538729124 41.53143593981948
